status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords
x972938512759771136,3/11/2018 20:53,x838162385378639872,TheReal_Gabi,I will let this tweet speak for itself.   Your gun fetish is a disease I can?€?t cure.  The children who were shot at in Florida are being attacked by the nra and their crazed base like you.  Shame on you !!! #NRAIsATerroristOrganization #LiberalLogic #GunControl #GunControl https://t.co/5eFvz3OvIr,Twitter for iPhone,,,,TRUE,FALSE,0,0,NRAIsATerroristOrganization LiberalLogic GunControl GunControl,,twitter.com/njh2005/status?€?,https://t.co/5eFvz3OvIr,https://twitter.com/njh2005/status/972936574953500677,,,,,,,,,,,en,x972936574953500677,"@TheReal_Gabi @PTSPentax You just accused us of ?€?attacking sensible Americans.?€?
What you have not done is define the term you used.  Why is that?
If I wanted to ban something, use govt to prevent my fellow citizens from possessing something, I would",,,,,,,,,,,
x972937702101405696,3/11/2018 20:49,x908845637336227841,MissionSJWTears,#triggeraliberalwithonepicture #NRA #GunControl #AR15 <f0><U+009F><U+0098><U+008D><f0><U+009F><U+0098><U+008D><f0><U+009F><U+0098><U+008D> https://t.co/1s1OIg9NHq,Twitter for iPhone,,,,FALSE,FALSE,0,0,triggeraliberalwithonepicture NRA GunControl AR15,,,,,http://pbs.twimg.com/media/DYCRrQiWkAE6l3f.jpg,https://t.co/1s1OIg9NHq,https://twitter.com/MissionSJWTears/status/972937702101405696/photo/1,photo,http://pbs.twimg.com/media/DYCRrQiWkAE6l3f.jpg,https://t.co/1s1OIg9NHq,https://twitter.com/MissionSJWTears/status/972937702101405696/photo/1,,,,und,,,,,,,,,,,,,
x972937070682390530,3/11/2018 20:47,x21115431,katbache,Please made The @sandyhook Promise to protect children from gun violence. Make yours at https://t.co/ZhaakRBy78 #ProtectOurKids #guncontrol #defeattheNRA,Twitter Web Client,,,,FALSE,FALSE,0,0,ProtectOurKids guncontrol defeattheNRA,,SandyHookPromise.org,https://t.co/ZhaakRBy78,http://SandyHookPromise.org,,,,,,,,,x1032290077,sandyhook,en,,,,,,,,,,,,,
x972936380987924482,3/11/2018 20:44,x26761716,rightly,#FreedomOfSpeech #FirstAmendment #Abortion #GunControl #racism https://t.co/VBFPeLh6Yy,Twitter Web Client,,,,FALSE,FALSE,0,0,FreedomOfSpeech FirstAmendment Abortion GunControl racism,,,,,http://pbs.twimg.com/media/DYCQRr4V4AA90Ac.jpg,https://t.co/VBFPeLh6Yy,https://twitter.com/rightly/status/972936380987924482/photo/1,photo,http://pbs.twimg.com/media/DYCQRr4V4AA90Ac.jpg,https://t.co/VBFPeLh6Yy,https://twitter.com/rightly/status/972936380987924482/photo/1,,,,und,,,,,,,,,,,,,
x972935821711036421,3/11/2018 20:42,x115161668,nkeung,<f0><U+009F><U+0091><U+008D>#USA #schools brace for #walkouts as #GunControl #rallies take place across country https://t.co/vNgeQ3erkK @TorontoStar #NRABoycott https://t.co/e0kNAdtQZo,Twitter Web Client,,,,FALSE,FALSE,0,0,USA schools walkouts GunControl rallies NRABoycott,,bit.ly/2HpiPXy,https://t.co/vNgeQ3erkK,http://bit.ly/2HpiPXy,http://pbs.twimg.com/media/DYCP3fMXkAAxL6t.jpg,https://t.co/e0kNAdtQZo,https://twitter.com/nkeung/status/972935821711036421/photo/1,photo,http://pbs.twimg.com/media/DYCP3fMXkAAxL6t.jpg,https://t.co/e0kNAdtQZo,https://twitter.com/nkeung/status/972935821711036421/photo/1,,x12848262,TorontoStar,en,,,,,,,,,,,,,
x972935572254855168,3/11/2018 20:41,x1325870978,nogger_us,"Also raise voting age to 21+! 

#Libtards #GunControl https://t.co/MQGPbtSA62",Twitter for iPhone,,,,FALSE,FALSE,1,1,Libtards GunControl,,,,,http://pbs.twimg.com/media/DYCPvuDWkAAAbM7.jpg,https://t.co/MQGPbtSA62,https://twitter.com/nogger_us/status/972935572254855168/photo/1,photo,http://pbs.twimg.com/media/DYCPvuDWkAAAbM7.jpg,https://t.co/MQGPbtSA62,https://twitter.com/nogger_us/status/972935572254855168/photo/1,,,,en,,,,,,,,,,,,,
x972935512595075074,3/11/2018 20:41,x722327756,MagicBrow,SNOOPS misleads public on Mass Shooting statistics &amp; Crime Prevention Research Center article. Why Snoops is NOT objective.   https://t.co/Uv6gseA4yP  #2a #GunControl #2ndAmendment #NRA #AssaultWeaponsBan #gunsense,Twitter Web Client,,,,FALSE,FALSE,0,0,2a GunControl 2ndAmendment NRA AssaultWeaponsBan gunsense,,goo.gl/TM6inr,https://t.co/Uv6gseA4yP,https://goo.gl/TM6inr,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/6ffcf3b0b904bbcb.json,Kentucky,"Kentucky, USA",admin,United States,US,,,-89.57151 -81.964971 -81.964971 -89.57151 36.497129 36.497129 39.147359 39.147359
x972935285821640704,3/11/2018 20:40,x788451307120160768,WeRGenZ,The #guncontrol issue has mobilized and empowered #GenZ They will never be silent again. #March1NRABoycott https://t.co/WXizZsAXE0,Twitter for Android,,,,TRUE,FALSE,0,0,guncontrol GenZ March1NRABoycott,,twitter.com/CTVNews/status?€?,https://t.co/WXizZsAXE0,https://twitter.com/CTVNews/status/972834529131073540,,,,,,,,,,,en,x972834529131073540,"U.S. schools are bracing for a massive student walkout on March 14, one month after the mass shooting at Marjory Stoneman Douglas High School in Florida https://t.co/N0miGqIJFO",,,,,,,,,,,
x972935264900472838,3/11/2018 20:40,x522890046,SarahDragonGirl,"Yes, #Liberals, this is what we think of your poster children for #GunControl. Ridiculous isn't it? #LiberalLogic #LiberalismIsAMentalDisorder https://t.co/vK68SGtwme",Twitter Web Client,,,,TRUE,FALSE,0,0,Liberals GunControl LiberalLogic LiberalismIsAMentalDisorder,,twitter.com/loganjames715/?€?,https://t.co/vK68SGtwme,https://twitter.com/loganjames715/status/972633540771934210,,,,,,,,,,,en,x972633540771934210,"We should let 4 year olds vote. They can walk (basically marching), they can tell people what they want (lobbying), and they like certain people more than others (supporting candidates) https://t.co/iUX2JSAqOD",,,,,,,,,,,
x972935085837180928,3/11/2018 20:39,x2618384560,angidave4088,Seeing this tweet makes me so sad it?€?s time for @NRA and @realDonaldTrump to put their pride and politics aside and do what?€?s right #GunControl https://t.co/ugErtBb9Ty,Twitter for iPhone,,,,TRUE,FALSE,0,0,GunControl,,twitter.com/meadowiiton/st?€?,https://t.co/ugErtBb9Ty,https://twitter.com/meadowiiton/status/963898247793336320,,,,,,,,,x21829541 25073877,NRA realDonaldTrump,en,x963898247793336320,"16 of these innocent angels were shot dead while playing in their school gym...20 years ago in Dunblane, Scotland...we haven't experienced a school shooting since thanks to #GunControl https://t.co/iaVNumQZT3",,,https://api.twitter.com/1.1/geo/id/db1b8112ce82f28d.json,Gulf Gate Estates,"Gulf Gate Estates, FL",city,United States,US,,,-82.5226376 -82.497484 -82.497484 -82.5226376 27.233261 27.233261 27.276742 27.276742
x972934943750926336,3/11/2018 20:39,x164705941,notatwit72,"Now, if we could just get the cowards in Congress to read and pay attention to this instead of the NYT and the other liberal fish wrappers.  All lame stream media included. #tcot #GunControl  https://t.co/pKDHKxd988",Twitter for iPhone,,,,FALSE,FALSE,0,0,tcot GunControl,,blabber.buzz/conservative-n?€?,https://t.co/pKDHKxd988,http://www.blabber.buzz/conservative-news/314013-cdc-study-proves-the-usa-does-not-have-a-gun-problem?utm_source=cons-alert&utm_medium=cons-email&utm_term=alert-jrcullenspc.net&utm_campaign=Conservative-Breaking-With-PI-LI+-+03%2F11%2F18+02%3A17+PM+EDT,,,,,,,,,,,en,,,,,,,,,,,,,
x972934436059795458,3/11/2018 20:37,x179501264,chublit,"If I'm being honest, I don't see how raising the gun age to 21 is going to help. I think lawmakers are just doing it to be like ""see! We did *something*"" #GunControl #FloridaSchoolShooting",Twitter for Android,,,,FALSE,FALSE,0,0,GunControl FloridaSchoolShooting,,,,,,,,,,,,,,,en,,,,,,,,,,,,,
x972933999629914115,3/11/2018 20:35,x888626196824698880,tjzchouse,.@Luwanda4MD is telling us that arming TEACHERS is not the way to keep our children safe. #GunControl  IS! #MDGov #MDpolitics #MJ4MD https://t.co/OMx0W7uuVc,Twitter for Android,,,,FALSE,FALSE,0,0,GunControl MDGov MDpolitics MJ4MD,,,,,http://pbs.twimg.com/media/DYCOToyUMAAnI0N.jpg,https://t.co/OMx0W7uuVc,https://twitter.com/tjzchouse/status/972933999629914115/photo/1,photo,http://pbs.twimg.com/media/DYCOToyUMAAnI0N.jpg,https://t.co/OMx0W7uuVc,https://twitter.com/tjzchouse/status/972933999629914115/photo/1,,x965225388602527745,Luwanda4MD,en,,,,,,,,,,,,,
x972933315308253185,3/11/2018 20:32,x47323271,AD322,Praying for my fellow colleagues who were victims to this senseless violence. #GunControl <f0><U+009F><U+0098><U+0094> https://t.co/MvpIviwlVt,Twitter for Android,,,,TRUE,FALSE,0,0,GunControl,,twitter.com/CAMFTTeam/stat?€?,https://t.co/MvpIviwlVt,https://twitter.com/CAMFTTeam/status/972629727428014080,,,,,,,,,,,en,x972629727428014080,"We are deeply saddened by the loss of 3 respected colleagues (Jennifer Golick, Jennifer Gonzales, and Christine Loeber) in the Yountville shooting at the Veterans Home of California. LMFTs serve on the front lines of difficult and dangerous situations everyday.",,,,,,,,,,,
x972933064128172032,3/11/2018 20:31,x22959935,BMcMele,"Wow this says something, when the votes are so hugely different. #GunControl #armedteachersarenottheanswer https://t.co/zZEFCSOYzs",Twitter for iPhone,,,,TRUE,FALSE,0,0,GunControl armedteachersarenottheanswer,,twitter.com/students4c/sta?€?,https://t.co/zZEFCSOYzs,https://twitter.com/students4c/status/972599292853719040,,,,,,,,,,,en,x972599292853719040,Do you believe administrative staff or school faculty should be armed? Let us know why. Let's start a discussion. #gunsafety #schoolsafety #mentalhealth,,,,,,,,,,,
x972930781621387269,3/11/2018 20:22,x20883103,Montyferbert,#GunControl has never been the answer we need to vote this lady out before she some serious damage to the 2nd Amendment https://t.co/g8s13LxVQa,Twitter Web Client,,,,TRUE,FALSE,0,0,GunControl,,twitter.com/SenFeinstein/s?€?,https://t.co/g8s13LxVQa,https://twitter.com/SenFeinstein/status/972883097845821440,,,,,,,,,,,en,x972883097845821440,Join #MarchForOurLives on the 24th and let?€?s finally push some commonsense #GunReform bills through Congress!,,,,,,,,,,,
x972930578948374528,3/11/2018 20:21,x961672118453743616,anIrishBastard,?€?EVERY DAY AT SCHOOL?€?.. what is there to say? How many times does it need to be shown?! This is always how it?€?s been. The only safe way to look at the media and ?€?edukation?€? is with one raised eyebrow! #MAGA #2A #GunControl #WOKE https://t.co/8Ltts6f1DZ,Twitter for iPhone,,,,TRUE,FALSE,1,0,MAGA 2A GunControl WOKE,,twitter.com/leahr77/status?€?,https://t.co/8Ltts6f1DZ,https://twitter.com/leahr77/status/966733433689997313,,,,,,,,,,,en,x966733433689997313,"Eric Holder 1995 ""We Need To BRAINWASH People &amp; Kids About Guns #CPAC2018 #WayneLaPierre https://t.co/eUAF91mc1W",,,,,,,,,,,
x972929896988270594,3/11/2018 20:18,x16569183,kbleggett,One of the many reasons that the fight for #guncontrol has to keep going #neveragain https://t.co/wswVe8FzTy,Twitter for iPhone,,,,TRUE,FALSE,0,0,guncontrol neveragain,,twitter.com/fred_guttenber?€?,https://t.co/wswVe8FzTy,https://twitter.com/fred_guttenberg/status/972639537770975235,,,,,,,,,,,en,x972639537770975235,"I miss my daughter every minute of every day.  For anyone who wants to know why I have been triggered and will not stop, my daughter was murdered at school.  This should never happen again.

https://t.co/lmifkitV7E",,,,,,,,,,,
x972929813785784320,3/11/2018 20:18,x32215341,kckokomo,Tide pod eating #GunControl teens looking more like #nazis - #liberals desperately pushing nazism on the #USA https://t.co/k5qa30Dt6x,Twitter for Android,,,,TRUE,FALSE,0,0,GunControl nazis liberals USA,,twitter.com/_Makada_/statu?€?,https://t.co/k5qa30Dt6x,https://twitter.com/_Makada_/status/972863190391558144,,,,,,,,,,,en,x972863190391558144,"Anti-gun Parkland students wear Nazi armbands to advocate for gun control. 

Makes sense since the Nazis were socialists who confiscated guns from law abiding citizens.... https://t.co/wAu56YxVah",,,,,,,,,,,
x972929142277787651,3/11/2018 20:15,x743865344440270848,Hayleeee1848,"""People are realising #GunControl wld mean no more mass shootings; This is really bad for business!""
""Here's a very stable genius thought: Let's make it a golden opportunity to sell more guns! (While blaming the victims &amp; gun control advocates for 'exploiting Florida tragedy'..)"" https://t.co/FFnEMn6o8s",Twitter Web Client,,,,TRUE,FALSE,0,2,GunControl,,twitter.com/TomthunkitsMin?€?,https://t.co/FFnEMn6o8s,https://twitter.com/TomthunkitsMind/status/972906850856337408,,,,,,,,,,,en,x972906850856337408,"Florida's Republican-controlled appropriations committee has approved a $67 million ""school marshal"" program to give 10 teachers per school 132 hours of training to carry guns, and give armed teachers $500 bonuses: https://t.co/eGvRjm5q2Y ?€? https://t.co/YFtnClZBvw",,,,,,,,,,,
x972929119293001729,3/11/2018 20:15,x4491531140,JackPolakoff,"As we approach the one-month anniversary of the Parkland mass shooting, notice not one politician talks about banning the weapon that makes these high death tolls possible
  #GunControl #GunSense #GunControlNow #AssaultWeaponsBan #ImpeachTrump #GOP #VoteThemOut https://t.co/8xoPcMSzXh",Twitter Web Client,,,,FALSE,FALSE,1,0,GunControl GunSense GunControlNow AssaultWeaponsBan ImpeachTrump GOP VoteThemOut,,,,,http://pbs.twimg.com/tweet_video_thumb/DYCJ2kqWAAEszF3.jpg,https://t.co/8xoPcMSzXh,https://twitter.com/JackPolakoff/status/972929119293001729/photo/1,photo,http://pbs.twimg.com/tweet_video_thumb/DYCJ2kqWAAEszF3.jpg,https://t.co/8xoPcMSzXh,https://twitter.com/JackPolakoff/status/972929119293001729/photo/1,,,,en,,,,,,,,,,,,,
x972928942263988225,3/11/2018 20:15,x18516532,clarimer,"An Open Letter From A Teacher To Students ""Walking Out""... https://t.co/WmUglb6bMX #Parkland #guncontrol",Hootsuite,,,,FALSE,FALSE,0,0,Parkland guncontrol,,ktsa.com/open-letter-te?€?,https://t.co/WmUglb6bMX,http://www.ktsa.com/open-letter-teacher-students-walking/,,,,,,,,,,,en,,,,,,,,,,,,,
x972928773615071232,3/11/2018 20:14,x1355929668,republikaAD,"Times change, but democrats never really do.. #GunControl #2A #NRA https://t.co/KkytqeJhHs",Twitter for Android,,,,TRUE,FALSE,1,0,GunControl 2A NRA,,twitter.com/Styx666Officia?€?,https://t.co/KkytqeJhHs,https://twitter.com/Styx666Official/status/972835424346476545,,,,,,,,,,,en,x972835424346476545,"https://t.co/cLxcFPmnX3

Gun control began with Kruikshank and the KKK. It isn't gun rights that are ""white supremacy."" #Kruikshank #GunControl #JimCrow #SouthernDemocrats #WashingtonPost",,,,,,,,,,,
x972928451106684928,3/11/2018 20:13,x2435581100,loringlav74,"Come look as amazing as our Promo Model.

VETERAN OWNED

https://t.co/egbbdOcJbY

#veteranowned #GunControl #SupportTheNRA #gunshirts #veteranshirts #MAGA #Deplorable https://t.co/SBhfRUFHkY",Twitter for Android,,,,FALSE,FALSE,2,0,veteranowned GunControl SupportTheNRA gunshirts veteranshirts MAGA Deplorable,,redbubble.com/people/patriot?€?,https://t.co/egbbdOcJbY,https://www.redbubble.com/people/patriot76/works/26303056-gun-and-flag?p=t-shirt&style=mens,http://pbs.twimg.com/media/DYCJRD7VAAA-Q_A.jpg,https://t.co/SBhfRUFHkY,https://twitter.com/loringlav74/status/972928451106684928/photo/1,photo,http://pbs.twimg.com/media/DYCJRD7VAAA-Q_A.jpg,https://t.co/SBhfRUFHkY,https://twitter.com/loringlav74/status/972928451106684928/photo/1,,,,en,,,,,,,,,,,,,
x972927370435981314,3/11/2018 20:08,x30203539,jaball,The issue with #guncontrol is not keeping guns out of the hands of law-abiding citizens it is keeping the guns out of the hands of criminals . Law-abiding citizens should have the right to protect themselves from criminals by shooting them.  Problem solved!,Twitter Lite,,,,FALSE,FALSE,0,0,guncontrol,,,,,,,,,,,,,,,en,,,,,,,,,,,,,
x972927018546483202,3/11/2018 20:07,x629612575,leapie454,#DemandChange #GunControl #gunsense #ParklandShooting #NRABloodMoney #MomsDemandAction https://t.co/7BpdHEPSJi,Twitter for iPhone,,,,TRUE,FALSE,0,0,DemandChange GunControl gunsense ParklandShooting NRABloodMoney MomsDemandAction,,twitter.com/lexforchange/s?€?,https://t.co/7BpdHEPSJi,https://twitter.com/lexforchange/status/972667091403902976,,,,,,,,,,,und,x972667091403902976,Joaquin?€?s dad painting. https://t.co/kgGcELFwAy,,,,,,,,,,,
x972926398187950080,3/11/2018 20:05,x18513241,IBDeditorials,"Question for CA governor Jerry Brown: If enforcing federal #immigration law is an ""act of war,"" then enforcing a federal ban on semi-automatic weapons would also be an act of war, right? https://t.co/lGJHsI5YrV #DACA #sanctuarycities #guncontrol",Hootsuite,,,,FALSE,FALSE,5,2,immigration DACA sanctuarycities guncontrol,,ow.ly/66se30iOJWf,https://t.co/lGJHsI5YrV,http://ow.ly/66se30iOJWf,,,,,,,,,,,en,,,,,,,,,,,,,
x972925166358470657,3/11/2018 20:00,x108710843,SwissArmyFork,"@lauren_hoggs All the ?€?adults?€? on this thread who are skeptical of a student knowing basics civics says a lot more about how little you learned in school than you mean it to. Crack open a book, folks! #GunControl",Twitter for iPhone,x972539569982853121,x907759856429527040,lauren_hoggs,FALSE,FALSE,0,0,GunControl,,,,,,,,,,,,,x907759856429527040,lauren_hoggs,en,,,,,,,,,,,,,
x972925133689180161,3/11/2018 20:00,x148934384,LilieZendel,"Don?€?t let fatigue set in. Change requires stamina, purpose and #GRIT #Resistance #GunControl https://t.co/49Wuqohu2j",Twitter for iPhone,,,,TRUE,FALSE,0,0,GRIT Resistance GunControl,,twitter.com/fred_guttenber?€?,https://t.co/49Wuqohu2j,https://twitter.com/fred_guttenberg/status/972639537770975235,,,,,,,,,,,en,x972639537770975235,"I miss my daughter every minute of every day.  For anyone who wants to know why I have been triggered and will not stop, my daughter was murdered at school.  This should never happen again.

https://t.co/lmifkitV7E",,,,,,,,,,,
x972925097261654018,3/11/2018 19:59,x123542694,brooksagnew,"LEAP AHEAD. Get your news Sunday Nights at 8PM ET https://t.co/DFsRddGiNW 
Tonight: The War Against America Comes Home
Tune in. Get squared. Go forth prepared and fearless.
#AmericaFirst 
#GunControl 
#DemocratVoterFraud 
#Elections2018 https://t.co/tNG6vpMDzD",Twitter Web Client,,,,FALSE,FALSE,0,0,AmericaFirst GunControl DemocratVoterFraud Elections2018,,XsquaredRadio.com,https://t.co/DFsRddGiNW,http://XsquaredRadio.com,http://pbs.twimg.com/media/DYCFaI-U8AA5WUH.jpg,https://t.co/tNG6vpMDzD,https://twitter.com/brooksagnew/status/972925097261654018/photo/1,photo,http://pbs.twimg.com/media/DYCFaI-U8AA5WUH.jpg,https://t.co/tNG6vpMDzD,https://twitter.com/brooksagnew/status/972925097261654018/photo/1,,,,en,,,,,,,,,,,,,
x972923948693315584,3/11/2018 19:55,x817892049609330689,JerryAvalos7,"Backdoor #GunControl, this is what #Democrats do. 
@RepMcClintock https://t.co/vnTGr4quzJ",Twitter Web Client,,,,FALSE,FALSE,0,0,GunControl Democrats,,alloutdoor.com/2018/03/06/gun?€?,https://t.co/vnTGr4quzJ,http://www.alloutdoor.com/2018/03/06/gun-tax-bill-double-federal-gun-tax-quintuple-ammo-tax/?utm_source=Newsletter&utm_medium=Email&utm_content=2018-03-10&utm_campaign=Weekly+Newsletter,,,,,,,,,x50152441,RepMcClintock,en,,,,,,,,,,,,,
x972923851737845762,3/11/2018 19:54,x2672899283,BWelkie,"@nikostheater @lexforchange 
Fighting for #GunControl for yrs #NeverAgainMSD 
#FutureLeadersUSA ThY <U+2763> #<f0><U+009F><U+0092><U+00AF>mySupport
#BoycottNRA 
#2018VoteOut https://t.co/tPMa5egNn9",Twitter for Android,x972758227115966465,x4093211,nikostheater,FALSE,FALSE,0,0,GunControl NeverAgainMSD FutureLeadersUSA BoycottNRA 2018VoteOut,,,,,http://pbs.twimg.com/media/DYCFE9uUQAA5qca.jpg,https://t.co/tPMa5egNn9,https://twitter.com/BWelkie/status/972923851737845762/photo/1,photo,http://pbs.twimg.com/media/DYCFE9uUQAA5qca.jpg,https://t.co/tPMa5egNn9,https://twitter.com/BWelkie/status/972923851737845762/photo/1,,x4093211 1021257073,nikostheater lexforchange,en,,,,,,,,,,,,,
x972923621608968193,3/11/2018 19:54,x1871420107,ABmorrisonWrite,Don?€?t f*%* with our 2nd amendment! #1911 #taurus #guns #guncontrol https://t.co/PZZdJBKsgY,Instagram,,,,FALSE,FALSE,0,0,taurus guns guncontrol,,instagram.com/p/BgMgS3GFTOU/,https://t.co/PZZdJBKsgY,https://www.instagram.com/p/BgMgS3GFTOU/,,,,,,,,,,,en,,,,,,,,,,,,,
x972922916563181569,3/11/2018 19:51,x969402825787686912,jmb_888,"@Goss30Goss Should go back to the Brady Bill. No AR's, no magazines with a capacity more than 10 rounds. #GunControl #NRABloodMoney #Republicans need to act.",Twitter for Android,x972913628457431042,x2869858477,Goss30Goss,FALSE,FALSE,1,0,GunControl NRABloodMoney Republicans,,,,,,,,,,,,,x2869858477,Goss30Goss,en,,,,,,,,,,,,,
x972922597229907969,3/11/2018 19:49,x258987795,serenepece,#GunControl #MarchForOurLives #Enough #NeverAgain https://t.co/DKiykjs2wn,Twitter Web Client,,,,TRUE,FALSE,1,0,GunControl MarchForOurLives Enough NeverAgain,,twitter.com/davidhogg111/s?€?,https://t.co/DKiykjs2wn,https://twitter.com/davidhogg111/status/972666986319753216,,,,,,,,,,,und,x972666986319753216,"Please RT: Get in direct contact with your representatives with the number 1844872023. Spread the message, call them during your walkouts or everyday for that matter! If you can't speak as well as you would like, here's a script to help. MAKE YOUR VOICE HEARD https://t.co/oLNcI9pdm6",,,,,,,,,,,
x972921698197626882,3/11/2018 19:46,x943133115668684800,12gourmetfoodie,#GunControl https://t.co/ZPZW6vbHqE,Twitter for Android,,,,FALSE,FALSE,0,0,GunControl,,,,,http://pbs.twimg.com/media/DYCDHtGVAAAN1EO.jpg,https://t.co/ZPZW6vbHqE,https://twitter.com/12gourmetfoodie/status/972921698197626882/photo/1,photo,http://pbs.twimg.com/media/DYCDHtGVAAAN1EO.jpg,https://t.co/ZPZW6vbHqE,https://twitter.com/12gourmetfoodie/status/972921698197626882/photo/1,,,,und,,,,,https://api.twitter.com/1.1/geo/id/8173485c72e78ca5.json,Atlanta,"Atlanta, GA",city,United States,US,,,-84.576827 -84.289385 -84.289385 -84.576827 33.6475029 33.6475029 33.8868859 33.8868859
x972921060105613312,3/11/2018 19:43,x326859882,jonathan_tanner,"@USATODAY Yes, sue the schools into oblivion. #WestVirginiaTeachers have it right. We don't need #GunControl  #NoSchools = #NoSchoolShootings because #logic #WeDontNeedNoEducation #LogicIsOverParty",Twitter Lite,x972911805902110720,x15754281,USATODAY,FALSE,FALSE,0,0,WestVirginiaTeachers GunControl NoSchools NoSchoolShootings logic WeDontNeedNoEducation LogicIsOverParty,,,,,,,,,,,,,x15754281,USATODAY,en,,,,,,,,,,,,,
x972920790508298246,3/11/2018 19:42,x867149237657710593,freedomwawins,"No #guncontrol; people control. 22,000 gun laws are 22,000 too many",Twitter for iPhone,,,,FALSE,FALSE,0,0,guncontrol,,,,,,,,,,,,,,,en,,,,,,,,,,,,,
x972920103808446466,3/11/2018 19:40,x841707867153584128,MrRickRose,So @bumble decided to infringe on our second amendment and tell users to report photos of people holding weapons. Guess who just deleted their app? I feel safer with a line of defense than nothing at all #Guns #Protection #Constitution #WeThePeople #guncontrol https://t.co/SRoIJqQ4pz,Twitter for Android,,,,FALSE,FALSE,0,0,Guns Protection Constitution WeThePeople guncontrol,,,,,http://pbs.twimg.com/media/DYCBq1yX4AA1a60.jpg,https://t.co/SRoIJqQ4pz,https://twitter.com/MrRickRose/status/972920103808446466/photo/1,photo,http://pbs.twimg.com/media/DYCBq1yX4AA1a60.jpg,https://t.co/SRoIJqQ4pz,https://twitter.com/MrRickRose/status/972920103808446466/photo/1,,x2829627993,bumble,en,,,,,,,,,,,,,
x972919796202287104,3/11/2018 19:38,x823024101463724032,MoomaCat,@KitterleCathy @imthe420nerd @davidfrum #GunControl,Twitter for iPhone,x972845795451047937,x788802807688155136,KitterleCathy,FALSE,FALSE,1,0,GunControl,,,,,,,,,,,,,x788802807688155136 4750353794 18686907,KitterleCathy imthe420nerd davidfrum,und,,,,,https://api.twitter.com/1.1/geo/id/013214de57b4da2e.json,Antelope,"Antelope, CA",city,United States,US,,,-121.4038418 -121.30897 -121.30897 -121.4038418 38.7022707 38.7022707 38.728927 38.728927
x972919726379864066,3/11/2018 19:38,x1711708177,KljohnsonKeri,#Firearms #SafetyFirst #GunControl #OrangeDude #<f0><U+009F><U+008C><U+00B9> https://t.co/uojV2KNOH8,Twitter for iPhone,,,,FALSE,FALSE,1,1,Firearms SafetyFirst GunControl OrangeDude,,,,,http://pbs.twimg.com/media/DYCBVBYU0AAjzuU.jpg,https://t.co/uojV2KNOH8,https://twitter.com/KljohnsonKeri/status/972919726379864066/photo/1,photo,http://pbs.twimg.com/media/DYCBVBYU0AAjzuU.jpg http://pbs.twimg.com/media/DYCBVBMVoAABBnd.jpg http://pbs.twimg.com/media/DYCBVBNVAAA4H-T.jpg http://pbs.twimg.com/media/DYCBVBNVoAAevkt.jpg,https://t.co/uojV2KNOH8 https://t.co/uojV2KNOH8 https://t.co/uojV2KNOH8 https://t.co/uojV2KNOH8,https://twitter.com/KljohnsonKeri/status/972919726379864066/photo/1 https://twitter.com/KljohnsonKeri/status/972919726379864066/photo/1 https://twitter.com/KljohnsonKeri/status/972919726379864066/photo/1 https://twitter.com/KljohnsonKeri/status/972919726379864066/photo/1,,,,und,,,,,,,,,,,,,
x972919408547987456,3/11/2018 19:37,x1711708177,KljohnsonKeri,#Firearms #SafetyFirst #GunControl #OrangeDude #<f0><U+009F><U+008C><U+00B9> https://t.co/rztv7Jaoi7,Twitter for iPhone,,,,FALSE,FALSE,1,1,Firearms SafetyFirst GunControl OrangeDude,,,,,http://pbs.twimg.com/media/DYCBA8eU0AA09cX.jpg,https://t.co/rztv7Jaoi7,https://twitter.com/KljohnsonKeri/status/972919408547987456/photo/1,photo,http://pbs.twimg.com/media/DYCBA8eU0AA09cX.jpg http://pbs.twimg.com/media/DYCBA8lU0AA-JaL.jpg http://pbs.twimg.com/media/DYCBA8aUMAApOEF.jpg,https://t.co/rztv7Jaoi7 https://t.co/rztv7Jaoi7 https://t.co/rztv7Jaoi7,https://twitter.com/KljohnsonKeri/status/972919408547987456/photo/1 https://twitter.com/KljohnsonKeri/status/972919408547987456/photo/1 https://twitter.com/KljohnsonKeri/status/972919408547987456/photo/1,,,,und,,,,,,,,,,,,,
x972919209729683456,3/11/2018 19:36,x2497253862,SalidoRafael,"@garner_forest @POTUS And are its gun violence rates better than, for example in Europe -where guns are not forbidden but controlled?
#GunControl",Twitter for iPhone,x972872137869443073,x966146895612583936,garner_forest,FALSE,FALSE,0,0,GunControl,,,,,,,,,,,,,x966146895612583936 822215679726100480,garner_forest POTUS,en,,,,,,,,,,,,,
